id,flight_number,aircraft_type,route,route_class,eta,gate,passenger_load,arrival_delay,gate_congestion,assistance_request,assistance_equipment_confirmed,assistance_localization_status,inventory_shortage_score,trolley_availability,service_profile,catering_complexity,turnaround_pressure,item_criticality,inventory_category,malfunction_count,malfunction_severity,component_type,aircraft_age_cycles,flight_duration_hr,cabin_temperature,humidity,cycles_since_install,wear_index,environmental_stress,weather_disturbance,refueling_required,cabin_report_notes,reported_components,regime,arrival_delay_regime,gate_congestion_regime,malfunction_count_regime,malfunction_severity_regime,inventory_shortage_regime,trolley_availability_regime,passenger_load_regime,assistance_readiness_regime,weather_regime
jatm-0349-low-risk-routine,JATM-0349,E195-E2,AMS -> VIE,long_haul,18:36,A19,134,4,2.78,False,False,Pending gate coordination,1.41,0.91,high_turnover,2.47,2.95,1.97,mixed_service,1,1.86,galley_chiller,7962,2.99,26.07,35.73,523,25.44,0.97,0.33,True,['Controlled synthetic low risk routine evaluation case.'],"['galley chiller', 'mixed service']",low_risk_routine,low,low,low,low,low,high,medium,not_required,low
jatm-0350-maintenance-heavy,JATM-0350,E195-E2,CPH -> MUC,long_haul,19:43,B20,100,27,5.53,True,False,Pending gate coordination,3.52,0.74,high_turnover,3.81,4.01,2.31,wheelchair_kit,7,9.36,galley_chiller,20865,1.12,31.3,68.02,3767,86.35,7.4,1.05,True,['Controlled synthetic maintenance heavy evaluation case.'],"['galley chiller', 'wheelchair kit']",maintenance_heavy,high,medium,high,high,medium,high,low,unconfirmed,low
jatm-0351-inventory-heavy,JATM-0351,B737-800,FRA -> BCN,long_haul,20:50,C21,195,15,3.85,False,False,Pending gate coordination,9.6,0.2,high_turnover,6.75,5.34,8.8,mixed_service,0,1.53,cabin_light_driver,15351,1.72,20.73,32.02,1820,31.97,4.75,2.3,True,['Controlled synthetic inventory heavy evaluation case.'],"['cabin light driver', 'mixed service']",inventory_heavy,medium,low,low,low,high,low,high,not_required,medium
jatm-0352-congestion-delay-heavy,JATM-0352,A320neo,CGN -> PMI,long_haul,21:57,D22,179,39,7.58,False,False,Pending gate coordination,5.34,0.63,high_turnover,4.26,8.85,2.43,meal,0,2.9,cabin_light_driver,17685,2.1,22.31,48.64,720,38.83,5.14,6.86,True,['Controlled synthetic congestion delay heavy evaluation case.'],"['cabin light driver', 'meal']",congestion_delay_heavy,high,high,low,low,medium,medium,high,not_required,high
jatm-0353-assistance-readiness,JATM-0353,A320neo,VIE -> MUC,medium_haul,14:04,A01,180,1,3.05,True,True,Pending gate coordination,2.75,0.88,business_priority,4.39,5.47,4.46,wheelchair_kit,0,0.45,galley_chiller,20312,1.94,26.03,43.68,977,23.3,3.82,2.7,True,['Controlled synthetic assistance readiness evaluation case.'],"['galley chiller', 'wheelchair kit']",assistance_readiness,low,low,low,low,low,high,high,confirmed,medium
jatm-0354-composite-multi-risk,JATM-0354,E195-E2,ZRH -> HAM,medium_haul,15:11,B02,208,52,8.86,True,True,Pending gate coordination,8.79,0.44,high_turnover,9.06,7.47,9.51,mixed_service,4,9.23,lavatory_sensor,13996,2.16,22.85,32.76,3267,90.2,7.89,4.01,True,['Controlled synthetic composite multi risk evaluation case.'],"['lavatory sensor', 'mixed service']",composite_multi_risk,high,high,high,high,high,low,high,confirmed,medium
jatm-0355-low-risk-routine,JATM-0355,E195-E2,DUB -> BER,short_haul,16:18,C03,131,4,1.8,False,False,Pending gate coordination,1.67,0.79,high_turnover,3.05,2.95,3.38,wheelchair_kit,0,0.33,cabin_light_driver,7858,1.98,26.34,36.18,459,28.79,0.94,1.14,True,['Controlled synthetic low risk routine evaluation case.'],"['cabin light driver', 'wheelchair kit']",low_risk_routine,low,low,low,low,low,high,medium,not_required,low
jatm-0356-maintenance-heavy,JATM-0356,A321,MAD -> FRA,short_haul,17:25,D04,157,15,5.56,False,False,Pending gate coordination,3.57,0.75,high_turnover,3.54,4.88,3.61,duty_free,6,6.35,ife_display,19737,1.61,25.61,57.4,4024,88.87,8.98,2.89,True,['Controlled synthetic maintenance heavy evaluation case.'],"['ife display', 'duty free']",maintenance_heavy,medium,medium,high,medium,medium,high,medium,not_required,medium
jatm-0357-inventory-heavy,JATM-0357,A320neo,MUC -> LHR,short_haul,18:32,A05,166,8,5.61,False,False,Pending gate coordination,6.86,0.46,business_priority,6.45,5.47,8.79,mixed_service,0,2.84,ife_display,7330,0.85,22.61,40.4,1148,21.75,2.03,1.17,True,['Controlled synthetic inventory heavy evaluation case.'],"['ife display', 'mixed service']",inventory_heavy,medium,medium,low,low,high,medium,medium,not_required,low
jatm-0358-congestion-delay-heavy,JATM-0358,B737-800,OSL -> BER,long_haul,19:39,B06,196,43,7.86,False,False,Pending gate coordination,3.39,0.78,standard,2.66,8.34,4.22,meal,1,1.6,seat_power_unit,20894,1.8,21.97,32.13,1097,42.96,4.14,5.55,True,['Controlled synthetic congestion delay heavy evaluation case.'],"['seat power unit', 'meal']",congestion_delay_heavy,high,high,low,low,low,high,high,not_required,high
jatm-0359-assistance-readiness,JATM-0359,B737-800,AMS -> VIE,short_haul,20:46,C07,128,14,6.01,True,False,Pending gate coordination,3.11,0.9,business_priority,2.38,5.36,2.85,wheelchair_kit,0,2.37,seat_power_unit,19735,1.76,22.09,35.05,575,60.27,2.76,0.5,True,['Controlled synthetic assistance readiness evaluation case.'],"['seat power unit', 'wheelchair kit']",assistance_readiness,medium,medium,low,low,low,high,low,unconfirmed,low
jatm-0360-composite-multi-risk,JATM-0360,A321,CPH -> MUC,medium_haul,21:53,D08,176,20,7.41,True,False,Pending gate coordination,8.04,0.53,business_priority,7.96,7.85,6.1,meal,4,7.57,galley_chiller,12204,3.13,20.76,22.69,2538,80.73,9.26,4.28,True,['Controlled synthetic composite multi risk evaluation case.'],"['galley chiller', 'meal']",composite_multi_risk,medium,high,high,high,high,medium,high,unconfirmed,medium
jatm-0361-low-risk-routine,JATM-0361,A321,FRA -> BCN,long_haul,14:00,A09,139,3,1.19,False,False,Pending gate coordination,0.97,0.95,late_rotation,3.71,2.5,2.66,meal,0,0.56,seat_power_unit,16624,1.31,23.59,28.13,873,25.24,1.45,0.73,True,['Controlled synthetic low risk routine evaluation case.'],"['seat power unit', 'meal']",low_risk_routine,low,low,low,low,low,high,medium,not_required,low
jatm-0362-maintenance-heavy,JATM-0362,A321,CGN -> PMI,short_haul,15:07,B10,106,7,5.89,False,False,Pending gate coordination,4.45,0.88,high_turnover,3.49,2.36,2.78,meal,6,9.13,galley_chiller,20301,2.03,30.52,55.9,3121,72.13,6.57,1.07,True,['Controlled synthetic maintenance heavy evaluation case.'],"['galley chiller', 'meal']",maintenance_heavy,low,medium,high,high,medium,high,low,not_required,low
jatm-0363-inventory-heavy,JATM-0363,A320neo,VIE -> MUC,short_haul,16:14,C11,204,4,5.5,False,False,Pending gate coordination,9.67,0.27,high_turnover,9.25,5.44,7.84,meal,2,1.03,galley_chiller,14131,1.03,25.7,47.84,617,27.28,2.6,3.07,True,['Controlled synthetic inventory heavy evaluation case.'],"['galley chiller', 'meal']",inventory_heavy,low,medium,medium,low,high,low,high,not_required,medium
jatm-0364-congestion-delay-heavy,JATM-0364,E195-E2,ZRH -> HAM,medium_haul,17:21,D12,160,66,8.38,True,False,Pending gate coordination,4.49,0.63,standard,4.6,6.91,4.02,wheelchair_kit,0,0.82,lavatory_sensor,9764,2.53,23.03,29.93,1055,53.63,2.03,5.61,True,['Controlled synthetic congestion delay heavy evaluation case.'],"['lavatory sensor', 'wheelchair kit']",congestion_delay_heavy,high,high,low,low,medium,medium,medium,unconfirmed,high
jatm-0365-assistance-readiness,JATM-0365,E195-E2,DUB -> BER,medium_haul,18:28,A13,123,2,5.53,True,False,Pending gate coordination,1.05,0.96,standard,3.27,3.83,5.6,wheelchair_kit,0,0.9,cabin_light_driver,20647,1.26,23.46,39.36,1655,32.84,1.45,0.68,True,['Controlled synthetic assistance readiness evaluation case.'],"['cabin light driver', 'wheelchair kit']",assistance_readiness,low,medium,low,low,low,high,low,unconfirmed,low
jatm-0366-composite-multi-risk,JATM-0366,E195-E2,MAD -> FRA,short_haul,19:35,B14,218,27,6.45,True,False,Pending gate coordination,7.08,0.51,business_priority,6.0,7.43,7.59,mixed_service,3,6.24,seat_power_unit,16921,1.25,22.52,25.35,3926,73.53,5.12,1.88,True,['Controlled synthetic composite multi risk evaluation case.'],"['seat power unit', 'mixed service']",composite_multi_risk,high,medium,medium,medium,high,medium,high,unconfirmed,low
jatm-0367-low-risk-routine,JATM-0367,E195-E2,MUC -> LHR,medium_haul,20:42,C15,91,5,1.56,False,False,Pending gate coordination,0.85,0.86,high_turnover,1.78,3.58,1.97,mixed_service,1,0.72,ife_display,14365,2.09,24.18,38.55,744,24.28,2.35,0.87,True,['Controlled synthetic low risk routine evaluation case.'],"['ife display', 'mixed service']",low_risk_routine,low,low,low,low,low,high,low,not_required,low
jatm-0368-maintenance-heavy,JATM-0368,A321,OSL -> BER,medium_haul,21:49,D16,143,17,6.36,False,False,Pending gate coordination,5.23,0.83,late_rotation,3.72,3.89,3.88,duty_free,4,7.41,ife_display,21358,3.0,28.35,65.02,2466,83.84,7.2,2.24,True,['Controlled synthetic maintenance heavy evaluation case.'],"['ife display', 'duty free']",maintenance_heavy,medium,medium,high,high,medium,high,medium,not_required,medium
jatm-0369-inventory-heavy,JATM-0369,A320neo,AMS -> VIE,short_haul,14:56,A17,183,5,5.5,False,False,Pending gate coordination,8.64,0.42,high_turnover,6.76,8.64,7.16,mixed_service,0,1.89,cabin_light_driver,20504,0.95,22.37,40.55,2149,45.97,3.26,1.98,True,['Controlled synthetic inventory heavy evaluation case.'],"['cabin light driver', 'mixed service']",inventory_heavy,low,medium,low,low,high,low,high,not_required,low
jatm-0370-congestion-delay-heavy,JATM-0370,B737-800,CPH -> MUC,short_haul,15:03,B18,150,33,7.77,True,False,Pending gate coordination,3.8,0.64,business_priority,4.48,6.51,2.98,duty_free,0,3.84,cabin_light_driver,15826,1.69,25.58,43.59,753,22.46,4.08,5.32,False,['Controlled synthetic congestion delay heavy evaluation case.'],"['cabin light driver', 'duty free']",congestion_delay_heavy,high,high,low,medium,medium,medium,medium,unconfirmed,high
jatm-0371-assistance-readiness,JATM-0371,A320neo,FRA -> BCN,short_haul,16:10,C19,131,16,4.8,True,True,Pending gate coordination,2.8,0.83,business_priority,2.92,3.35,3.67,wheelchair_kit,1,1.34,lavatory_sensor,17329,2.24,21.67,25.39,1720,36.47,5.28,3.02,True,['Controlled synthetic assistance readiness evaluation case.'],"['lavatory sensor', 'wheelchair kit']",assistance_readiness,medium,medium,low,low,low,high,medium,confirmed,medium
jatm-0372-composite-multi-risk,JATM-0372,B737-800,CGN -> PMI,medium_haul,17:17,D20,214,46,7.53,True,False,Pending gate coordination,6.89,0.52,late_rotation,7.13,9.18,7.64,duty_free,3,6.06,lavatory_sensor,21931,1.62,22.73,41.02,2430,78.69,7.78,7.45,True,['Controlled synthetic composite multi risk evaluation case.'],"['lavatory sensor', 'duty free']",composite_multi_risk,high,high,medium,medium,high,medium,high,unconfirmed,high
jatm-0373-low-risk-routine,JATM-0373,A321,VIE -> MUC,short_haul,18:24,A21,89,1,2.19,False,False,Pending gate coordination,2.7,0.9,high_turnover,1.77,2.22,3.62,meal,1,0.96,cabin_light_driver,21403,2.94,25.72,29.31,212,29.71,1.6,0.67,False,['Controlled synthetic low risk routine evaluation case.'],"['cabin light driver', 'meal']",low_risk_routine,low,low,low,low,low,high,low,not_required,low
jatm-0374-maintenance-heavy,JATM-0374,A320neo,ZRH -> HAM,short_haul,19:31,B22,165,26,4.43,True,True,Pending gate coordination,3.97,0.8,high_turnover,5.49,5.19,2.76,meal,5,7.9,galley_chiller,18642,2.62,32.42,38.6,2413,81.89,7.29,3.34,True,['Controlled synthetic maintenance heavy evaluation case.'],"['galley chiller', 'meal']",maintenance_heavy,high,medium,high,high,medium,high,medium,confirmed,medium
jatm-0375-inventory-heavy,JATM-0375,E195-E2,DUB -> BER,short_haul,20:38,C01,188,20,4.81,False,False,Pending gate coordination,7.51,0.46,business_priority,8.44,6.82,6.56,beverage,1,2.08,lavatory_sensor,13877,2.6,20.91,35.28,1917,56.32,1.61,2.75,True,['Controlled synthetic inventory heavy evaluation case.'],"['lavatory sensor', 'beverage']",inventory_heavy,medium,medium,low,low,high,medium,high,not_required,medium
jatm-0376-congestion-delay-heavy,JATM-0376,E195-E2,MAD -> FRA,short_haul,21:45,D02,147,67,7.61,False,False,Pending gate coordination,3.69,0.75,business_priority,4.1,9.26,4.32,duty_free,0,2.21,lavatory_sensor,15052,2.66,21.13,38.71,2102,52.91,3.42,6.05,False,['Controlled synthetic congestion delay heavy evaluation case.'],"['lavatory sensor', 'duty free']",congestion_delay_heavy,high,high,low,low,medium,high,medium,not_required,high
jatm-0377-assistance-readiness,JATM-0377,B737-800,MUC -> LHR,short_haul,14:52,A03,152,17,2.63,True,False,Pending gate coordination,1.43,0.84,high_turnover,5.22,3.58,2.65,wheelchair_kit,0,0.73,seat_power_unit,11248,2.12,22.87,22.44,1071,61.62,2.83,0.21,True,['Controlled synthetic assistance readiness evaluation case.'],"['seat power unit', 'wheelchair kit']",assistance_readiness,medium,low,low,low,low,high,medium,unconfirmed,low
jatm-0378-composite-multi-risk,JATM-0378,B737-800,OSL -> BER,short_haul,15:59,B04,183,21,8.66,False,False,Pending gate coordination,6.9,0.56,late_rotation,8.43,7.84,9.37,wheelchair_kit,3,6.33,galley_chiller,17742,3.0,23.17,28.71,3682,77.4,7.77,6.25,True,['Controlled synthetic composite multi risk evaluation case.'],"['galley chiller', 'wheelchair kit']",composite_multi_risk,medium,high,medium,medium,high,medium,high,not_required,high
jatm-0379-low-risk-routine,JATM-0379,B737-800,AMS -> VIE,medium_haul,16:06,C05,109,0,1.37,False,False,Pending gate coordination,0.92,0.78,high_turnover,1.22,2.44,3.54,mixed_service,0,1.24,ife_display,6561,2.26,22.93,44.23,395,33.66,2.74,0.57,True,['Controlled synthetic low risk routine evaluation case.'],"['ife display', 'mixed service']",low_risk_routine,low,low,low,low,low,high,low,not_required,low
jatm-0380-maintenance-heavy,JATM-0380,A320neo,CPH -> MUC,long_haul,17:13,D06,96,17,4.12,True,False,Pending gate coordination,3.59,0.85,standard,2.65,2.23,4.1,wheelchair_kit,4,6.77,galley_chiller,6151,2.99,25.74,71.21,3500,90.79,5.81,0.41,False,['Controlled synthetic maintenance heavy evaluation case.'],"['galley chiller', 'wheelchair kit']",maintenance_heavy,medium,medium,high,high,medium,high,low,unconfirmed,low
jatm-0381-inventory-heavy,JATM-0381,B737-800,FRA -> BCN,medium_haul,18:20,A07,176,3,5.0,False,False,Pending gate coordination,8.36,0.37,high_turnover,9.52,8.78,7.74,beverage,0,2.63,cabin_light_driver,16862,1.32,25.13,22.9,1858,31.32,2.17,3.26,True,['Controlled synthetic inventory heavy evaluation case.'],"['cabin light driver', 'beverage']",inventory_heavy,low,medium,low,low,high,low,high,not_required,medium
jatm-0382-congestion-delay-heavy,JATM-0382,E195-E2,CGN -> PMI,short_haul,19:27,B08,197,38,9.39,False,False,Pending gate coordination,4.19,0.84,late_rotation,2.0,7.62,4.89,beverage,1,1.51,seat_power_unit,21174,1.26,22.09,41.66,779,60.87,1.5,3.54,True,['Controlled synthetic congestion delay heavy evaluation case.'],"['seat power unit', 'beverage']",congestion_delay_heavy,high,high,low,low,medium,high,high,not_required,medium
jatm-0383-assistance-readiness,JATM-0383,A320neo,VIE -> MUC,short_haul,20:34,C09,94,9,5.29,True,False,Pending gate coordination,1.59,0.84,late_rotation,3.56,5.43,3.99,wheelchair_kit,0,2.08,seat_power_unit,19926,1.84,24.38,34.99,400,25.77,4.46,1.23,True,['Controlled synthetic assistance readiness evaluation case.'],"['seat power unit', 'wheelchair kit']",assistance_readiness,medium,medium,low,low,low,high,low,unconfirmed,low
jatm-0384-composite-multi-risk,JATM-0384,A321,ZRH -> HAM,short_haul,21:41,D10,218,40,8.89,False,False,Pending gate coordination,7.94,0.45,high_turnover,6.03,9.52,9.52,mixed_service,2,8.96,cabin_light_driver,11467,0.8,24.94,28.8,2745,71.21,6.06,2.54,True,['Controlled synthetic composite multi risk evaluation case.'],"['cabin light driver', 'mixed service']",composite_multi_risk,high,high,medium,high,high,medium,high,not_required,medium
jatm-0385-low-risk-routine,JATM-0385,A320neo,DUB -> BER,medium_haul,14:48,A11,123,6,1.71,False,False,Pending gate coordination,1.24,0.78,business_priority,1.65,3.35,2.55,wheelchair_kit,1,2.11,ife_display,20840,2.14,25.58,25.64,658,34.49,1.02,0.67,True,['Controlled synthetic low risk routine evaluation case.'],"['ife display', 'wheelchair kit']",low_risk_routine,low,low,low,low,low,high,low,not_required,low
jatm-0386-maintenance-heavy,JATM-0386,E195-E2,MAD -> FRA,short_haul,15:55,B12,164,14,6.75,False,False,Pending gate coordination,3.79,0.93,high_turnover,5.73,5.36,4.53,wheelchair_kit,4,6.36,galley_chiller,19850,0.81,30.85,73.98,3088,75.75,6.63,3.13,False,['Controlled synthetic maintenance heavy evaluation case.'],"['galley chiller', 'wheelchair kit']",maintenance_heavy,medium,medium,high,medium,medium,high,medium,not_required,medium
jatm-0387-inventory-heavy,JATM-0387,E195-E2,MUC -> LHR,long_haul,16:02,C13,175,3,3.86,True,False,Pending gate coordination,7.12,0.41,business_priority,8.8,7.1,7.92,mixed_service,1,1.72,lavatory_sensor,10434,1.33,23.84,26.45,876,20.95,4.89,1.34,True,['Controlled synthetic inventory heavy evaluation case.'],"['lavatory sensor', 'mixed service']",inventory_heavy,low,low,low,low,high,low,high,unconfirmed,low
jatm-0388-congestion-delay-heavy,JATM-0388,E195-E2,OSL -> BER,long_haul,17:09,D14,212,27,7.94,False,False,Pending gate coordination,3.7,0.65,standard,4.66,8.31,2.76,mixed_service,0,0.86,cabin_light_driver,19608,2.49,25.05,40.04,1928,29.06,4.73,4.14,True,['Controlled synthetic congestion delay heavy evaluation case.'],"['cabin light driver', 'mixed service']",congestion_delay_heavy,high,high,low,low,medium,medium,high,not_required,medium
jatm-0389-assistance-readiness,JATM-0389,B737-800,AMS -> VIE,short_haul,18:16,A15,174,5,2.93,True,False,Pending gate coordination,1.16,0.78,standard,4.95,4.32,4.96,wheelchair_kit,0,1.31,galley_chiller,14515,2.98,26.06,45.65,975,57.05,4.23,1.16,True,['Controlled synthetic assistance readiness evaluation case.'],"['galley chiller', 'wheelchair kit']",assistance_readiness,low,low,low,low,low,high,medium,unconfirmed,low
jatm-0390-composite-multi-risk,JATM-0390,E195-E2,CPH -> MUC,short_haul,19:23,B16,213,46,9.54,True,False,Pending gate coordination,8.01,0.5,late_rotation,8.27,6.71,8.15,beverage,2,6.65,galley_chiller,11508,2.37,24.42,36.38,3138,65.91,7.44,3.98,True,['Controlled synthetic composite multi risk evaluation case.'],"['galley chiller', 'beverage']",composite_multi_risk,high,high,medium,high,high,medium,high,unconfirmed,medium
jatm-0391-low-risk-routine,JATM-0391,B737-800,FRA -> BCN,short_haul,20:30,C17,139,0,1.79,False,False,Pending gate coordination,0.45,0.97,late_rotation,1.67,1.93,3.99,wheelchair_kit,0,0.98,cabin_light_driver,8320,2.66,25.85,37.35,929,22.89,1.06,0.08,False,['Controlled synthetic low risk routine evaluation case.'],"['cabin light driver', 'wheelchair kit']",low_risk_routine,low,low,low,low,low,high,medium,not_required,low
jatm-0392-maintenance-heavy,JATM-0392,B737-800,CGN -> PMI,short_haul,21:37,D18,178,8,4.95,False,False,Pending gate coordination,2.66,0.89,standard,5.61,3.34,2.72,meal,3,9.37,ife_display,14082,2.31,31.78,65.31,3749,84.81,9.38,1.73,True,['Controlled synthetic maintenance heavy evaluation case.'],"['ife display', 'meal']",maintenance_heavy,medium,medium,medium,high,low,high,high,not_required,low
jatm-0393-inventory-heavy,JATM-0393,A321,VIE -> MUC,short_haul,14:44,A19,166,14,5.31,False,False,Pending gate coordination,6.74,0.41,late_rotation,7.04,8.78,8.45,beverage,0,1.94,lavatory_sensor,19935,1.02,21.69,44.74,1341,45.28,2.85,2.32,True,['Controlled synthetic inventory heavy evaluation case.'],"['lavatory sensor', 'beverage']",inventory_heavy,medium,medium,low,low,high,low,medium,not_required,medium
jatm-0394-congestion-delay-heavy,JATM-0394,E195-E2,ZRH -> HAM,medium_haul,15:51,B20,167,63,6.56,False,False,Pending gate coordination,4.82,0.49,standard,5.4,7.17,2.08,mixed_service,2,1.13,ife_display,13070,2.09,21.5,32.16,1126,37.89,2.17,7.43,True,['Controlled synthetic congestion delay heavy evaluation case.'],"['ife display', 'mixed service']",congestion_delay_heavy,high,medium,medium,low,medium,medium,medium,not_required,high
