scenario_id,flight_number,regime,readiness_score,criticality_score,alert_level,at_risk,assistance_request,assistance_equipment_confirmed,assistance_readiness_state,action_queue_size,p1_action_count,p2_action_count,top_action_category,maintenance_failure_probability,maintenance_urgency,maintenance_remaining_flights,inventory_shortage_risk,inventory_risk_level,bottleneck_dominant,bottleneck_confidence,expected_delay_risk_min,expected_benefit_min,proactive_vs_reactive_delta_min,bottleneck_prob_maintenance,bottleneck_prob_catering,bottleneck_prob_cleaning,bottleneck_prob_boarding,bottleneck_prob_refueling,action_count_maintenance,action_count_inventory_catering,action_count_assistance,action_count_gate_turnaround,action_count_occ_coordination,action_count_boarding,action_count_refueling,action_count_cleaning,action_count_operator_oversight
jatm-0356-maintenance-heavy,JATM-0356,maintenance_heavy,29.2,97.6,Critical,True,False,False,not_required,5,1,3,Maintenance,0.929,CRITICAL,0,0.327,LOW,Maintenance,1.0,20.1,7.6,8.8,1.0,0.0,0.0,0.0,0.0,2,0,0,1,1,0,0,0,1
jatm-0357-inventory-heavy,JATM-0357,inventory_heavy,59.6,62.2,Priority,True,False,False,not_required,4,1,2,Inventory/Catering,0.248,OK,41,0.791,HIGH,Catering,0.958,16.8,6.7,7.9,0.0,0.958,0.013,0.027,0.003,0,2,0,0,1,0,0,0,1
jatm-0358-congestion-delay-heavy,JATM-0358,congestion_delay_heavy,49.8,65.8,Priority,True,False,False,not_required,5,1,2,Inventory/Catering,0.23,OK,44,0.844,HIGH,Cleaning,0.462,14.9,5.2,6.4,0.0,0.019,0.462,0.343,0.175,0,1,0,1,1,0,0,1,1
jatm-0359-assistance-readiness,JATM-0359,assistance_readiness,59.5,56.7,Watch,True,True,False,unconfirmed,5,1,2,Assistance,0.182,OK,47,0.256,LOW,Boarding,0.92,13.7,6.0,7.2,0.0,0.015,0.045,0.92,0.019,0,0,1,2,1,0,0,0,1
jatm-0360-composite-multi-risk,JATM-0360,composite_multi_risk,5.8,100.0,Critical,True,True,False,unconfirmed,7,4,2,Maintenance,0.765,CRITICAL,0,0.864,HIGH,Maintenance,0.998,21.9,9.3,10.5,0.998,0.002,0.0,0.0,0.0,2,1,1,1,1,0,0,0,1
jatm-0361-low-risk-routine,JATM-0361,low_risk_routine,80.0,33.6,Routine,False,False,False,not_required,3,0,1,OCC coordination,0.132,OK,53,0.231,LOW,Cleaning,0.783,11.4,4.5,5.7,0.0,0.025,0.783,0.142,0.051,0,0,0,0,1,0,0,1,1
jatm-0362-maintenance-heavy,JATM-0362,maintenance_heavy,31.7,94.5,Critical,True,False,False,not_required,4,1,2,Maintenance,0.922,CRITICAL,0,0.26,LOW,Maintenance,1.0,19.3,7.4,8.6,1.0,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,1
jatm-0363-inventory-heavy,JATM-0363,inventory_heavy,59.1,64.1,Priority,True,False,False,not_required,4,1,2,Inventory/Catering,0.266,OK,47,0.874,HIGH,Catering,0.999,17.4,7.0,8.2,0.0,0.999,0.0,0.001,0.0,0,2,0,0,1,0,0,0,1
jatm-0364-congestion-delay-heavy,JATM-0364,congestion_delay_heavy,36.1,81.2,Critical,True,True,False,unconfirmed,6,1,3,Assistance,0.159,OK,48,0.669,ELEVATED,Boarding,0.77,17.4,6.4,7.6,0.0,0.006,0.068,0.77,0.156,0,1,1,2,1,0,0,0,1
jatm-0365-assistance-readiness,JATM-0365,assistance_readiness,63.2,53.3,Watch,True,True,False,unconfirmed,4,1,1,Assistance,0.223,OK,45,0.211,LOW,Boarding,0.931,13.1,6.0,7.2,0.0,0.002,0.053,0.931,0.013,0,0,1,1,1,0,0,0,1
jatm-0366-composite-multi-risk,JATM-0366,composite_multi_risk,7.4,100.0,Critical,True,True,False,unconfirmed,7,4,2,Maintenance,0.838,CRITICAL,0,0.852,HIGH,Maintenance,0.727,20.5,8.6,9.8,0.727,0.141,0.015,0.116,0.0,2,1,1,1,1,0,0,0,1
jatm-0367-low-risk-routine,JATM-0367,low_risk_routine,83.3,26.6,Routine,False,False,False,not_required,2,0,0,Cleaning,0.153,OK,54,0.186,LOW,Cleaning,0.502,9.1,3.5,4.7,0.002,0.017,0.502,0.207,0.271,0,0,0,0,0,0,0,1,1
jatm-0368-maintenance-heavy,JATM-0368,maintenance_heavy,28.5,96.9,Critical,True,False,False,not_required,5,1,3,Maintenance,0.814,CRITICAL,2,0.334,LOW,Maintenance,1.0,19.5,7.3,8.5,1.0,0.0,0.0,0.0,0.0,2,0,0,1,1,0,0,0,1
jatm-0369-inventory-heavy,JATM-0369,inventory_heavy,50.9,73.5,Priority,True,False,False,not_required,4,1,2,Inventory/Catering,0.373,PLAN,33,0.873,HIGH,Catering,0.996,18.2,7.3,8.5,0.0,0.996,0.001,0.002,0.0,0,2,0,0,1,0,0,0,1
jatm-0370-congestion-delay-heavy,JATM-0370,congestion_delay_heavy,41.7,77.6,Priority,True,True,False,unconfirmed,6,1,3,Assistance,0.189,OK,42,0.596,ELEVATED,Boarding,0.948,16.8,6.9,8.1,0.006,0.007,0.035,0.948,0.004,0,1,1,2,1,0,0,0,1
jatm-0371-assistance-readiness,JATM-0371,assistance_readiness,71.0,44.0,Watch,False,True,True,confirmed,4,0,2,Gate/Turnaround,0.249,OK,38,0.253,LOW,Boarding,0.768,13.0,4.8,6.0,0.001,0.016,0.054,0.768,0.161,0,0,0,2,1,0,0,0,1
jatm-0372-composite-multi-risk,JATM-0372,composite_multi_risk,5.0,100.0,Critical,True,True,False,unconfirmed,7,4,2,Maintenance,0.689,CRITICAL,7,0.875,HIGH,Maintenance,0.902,22.2,8.8,10.0,0.902,0.023,0.009,0.041,0.026,2,1,1,1,1,0,0,0,1
jatm-0373-low-risk-routine,JATM-0373,low_risk_routine,84.9,23.5,Routine,False,False,False,not_required,2,0,0,Gate/Turnaround,0.096,OK,54,0.197,LOW,Boarding,0.435,7.9,3.2,4.4,0.007,0.179,0.371,0.435,0.008,0,0,0,1,0,0,0,0,1
jatm-0374-maintenance-heavy,JATM-0374,maintenance_heavy,23.9,100.0,Critical,True,True,True,confirmed,5,2,2,Maintenance,0.855,CRITICAL,0,0.353,LOW,Maintenance,1.0,20.4,7.4,8.6,1.0,0.0,0.0,0.0,0.0,2,0,0,1,1,0,0,0,1
jatm-0375-inventory-heavy,JATM-0375,inventory_heavy,45.7,77.5,Priority,True,False,False,not_required,5,2,2,Inventory/Catering,0.339,PLAN,33,0.844,HIGH,Catering,0.954,18.4,7.0,8.2,0.0,0.954,0.023,0.018,0.004,0,2,0,1,1,0,0,0,1
jatm-0376-congestion-delay-heavy,JATM-0376,congestion_delay_heavy,39.0,78.8,Priority,True,False,False,not_required,5,0,3,Inventory/Catering,0.33,PLAN,30,0.698,ELEVATED,Boarding,0.636,17.8,5.7,6.9,0.0,0.008,0.327,0.636,0.029,0,1,0,2,1,0,0,0,1
jatm-0377-assistance-readiness,JATM-0377,assistance_readiness,65.2,48.8,Watch,True,True,False,unconfirmed,5,1,2,Assistance,0.181,OK,48,0.241,LOW,Boarding,0.764,12.5,5.5,6.7,0.0,0.004,0.215,0.764,0.016,0,0,1,2,1,0,0,0,1
jatm-0378-composite-multi-risk,JATM-0378,composite_multi_risk,12.3,100.0,Critical,True,False,False,not_required,6,3,2,Maintenance,0.877,CRITICAL,0,0.834,HIGH,Maintenance,0.988,22.5,8.6,9.8,0.988,0.006,0.0,0.001,0.005,2,1,0,1,1,0,0,0,1
jatm-0379-low-risk-routine,JATM-0379,low_risk_routine,83.6,27.3,Routine,False,False,False,not_required,2,0,0,Cleaning,0.136,OK,53,0.188,LOW,Cleaning,0.599,9.5,3.8,5.0,0.001,0.025,0.599,0.189,0.187,0,0,0,0,0,0,0,1,1
jatm-0380-maintenance-heavy,JATM-0380,maintenance_heavy,21.6,100.0,Critical,True,True,False,unconfirmed,6,2,3,Maintenance,0.911,CRITICAL,0,0.32,LOW,Maintenance,1.0,20.1,8.4,9.6,1.0,0.0,0.0,0.0,0.0,2,0,1,1,1,0,0,0,1
jatm-0381-inventory-heavy,JATM-0381,inventory_heavy,59.7,63.8,Priority,True,False,False,not_required,4,1,2,Inventory/Catering,0.297,OK,36,0.877,HIGH,Catering,0.995,17.6,7.1,8.3,0.0,0.995,0.002,0.002,0.001,0,2,0,0,1,0,0,0,1
jatm-0382-congestion-delay-heavy,JATM-0382,congestion_delay_heavy,49.7,66.8,Priority,True,False,False,not_required,6,0,4,Inventory/Catering,0.217,OK,48,0.523,ELEVATED,Boarding,0.753,15.3,5.3,6.5,0.0,0.024,0.169,0.753,0.054,0,1,0,3,1,0,0,0,1
jatm-0383-assistance-readiness,JATM-0383,assistance_readiness,62.7,52.3,Watch,True,True,False,unconfirmed,4,1,1,Assistance,0.125,OK,49,0.268,LOW,Boarding,0.876,12.7,5.7,6.9,0.001,0.004,0.029,0.876,0.09,0,0,1,1,1,0,0,0,1
jatm-0384-composite-multi-risk,JATM-0384,composite_multi_risk,5.0,100.0,Critical,True,False,False,not_required,6,3,2,Maintenance,0.729,CRITICAL,4,0.877,HIGH,Maintenance,0.993,22.9,8.3,9.5,0.993,0.006,0.0,0.001,0.0,2,1,0,1,1,0,0,0,1
jatm-0385-low-risk-routine,JATM-0385,low_risk_routine,80.5,31.6,Routine,False,False,False,not_required,2,0,0,Cleaning,0.207,OK,47,0.216,LOW,Cleaning,0.611,10.6,4.1,5.3,0.014,0.035,0.611,0.228,0.112,0,0,0,0,0,0,0,1,1
jatm-0386-maintenance-heavy,JATM-0386,maintenance_heavy,28.3,98.0,Critical,True,False,False,not_required,5,1,3,Maintenance,0.89,CRITICAL,0,0.331,LOW,Maintenance,0.999,19.8,7.5,8.7,0.999,0.0,0.0,0.0,0.0,2,0,0,1,1,0,0,0,1
jatm-0387-inventory-heavy,JATM-0387,inventory_heavy,54.1,67.1,Priority,True,True,False,unconfirmed,5,2,2,Inventory/Catering,0.139,OK,47,0.878,HIGH,Catering,0.959,16.1,7.5,8.7,0.0,0.959,0.011,0.031,0.0,0,2,1,0,1,0,0,0,1
jatm-0388-congestion-delay-heavy,JATM-0388,congestion_delay_heavy,56.0,60.4,Priority,True,False,False,not_required,6,1,3,Inventory/Catering,0.258,OK,43,0.867,HIGH,Boarding,0.488,14.5,5.4,6.6,0.0,0.061,0.426,0.488,0.026,0,1,0,3,1,0,0,0,1
jatm-0389-assistance-readiness,JATM-0389,assistance_readiness,66.2,49.9,Watch,True,True,False,unconfirmed,5,1,2,Assistance,0.297,OK,44,0.287,LOW,Boarding,0.787,13.0,6.0,7.2,0.0,0.004,0.189,0.787,0.02,0,0,1,2,1,0,0,0,1
jatm-0390-composite-multi-risk,JATM-0390,composite_multi_risk,5.0,100.0,Critical,True,True,False,unconfirmed,7,4,2,Maintenance,0.799,CRITICAL,0,0.849,HIGH,Maintenance,0.427,18.9,7.6,8.8,0.427,0.216,0.015,0.337,0.004,2,1,1,1,1,0,0,0,1
jatm-0391-low-risk-routine,JATM-0391,low_risk_routine,83.0,28.2,Routine,False,False,False,not_required,3,0,1,OCC coordination,0.143,OK,52,0.155,LOW,Cleaning,0.63,9.6,3.8,5.0,0.0,0.008,0.63,0.361,0.001,0,0,0,0,1,0,0,1,1
jatm-0392-maintenance-heavy,JATM-0392,maintenance_heavy,32.5,93.8,Critical,True,False,False,not_required,4,1,2,Maintenance,0.932,CRITICAL,0,0.259,LOW,Maintenance,1.0,19.4,7.4,8.6,1.0,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,1
jatm-0393-inventory-heavy,JATM-0393,inventory_heavy,58.3,63.3,Priority,True,False,False,not_required,4,1,2,Inventory/Catering,0.245,OK,39,0.876,HIGH,Catering,0.898,17.0,6.7,7.9,0.0,0.898,0.031,0.046,0.025,0,2,0,0,1,0,0,0,1
jatm-0394-congestion-delay-heavy,JATM-0394,congestion_delay_heavy,41.2,78.9,Priority,True,False,False,not_required,5,2,1,Inventory/Catering,0.233,OK,42,0.839,HIGH,Refueling,0.814,19.0,6.3,7.5,0.0,0.012,0.113,0.061,0.814,0,1,0,1,1,0,1,0,1
jatm-0395-assistance-readiness,JATM-0395,assistance_readiness,64.5,48.4,Watch,True,True,False,unconfirmed,4,1,1,Assistance,0.122,OK,53,0.316,LOW,Boarding,0.683,11.5,5.2,6.4,0.0,0.024,0.082,0.683,0.21,0,0,1,1,1,0,0,0,1
jatm-0396-composite-multi-risk,JATM-0396,composite_multi_risk,5.0,100.0,Critical,True,True,True,confirmed,6,3,2,Maintenance,0.874,CRITICAL,0,0.879,HIGH,Maintenance,0.98,24.0,8.7,9.9,0.98,0.015,0.001,0.004,0.0,2,1,0,1,1,0,0,0,1
jatm-0397-low-risk-routine,JATM-0397,low_risk_routine,78.7,32.9,Routine,False,False,False,not_required,3,0,1,OCC coordination,0.148,OK,52,0.155,LOW,Boarding,0.657,10.3,3.9,5.1,0.003,0.004,0.331,0.657,0.005,0,0,0,1,1,0,0,0,1
jatm-0398-maintenance-heavy,JATM-0398,maintenance_heavy,20.9,100.0,Critical,True,True,False,unconfirmed,6,2,3,Maintenance,0.912,CRITICAL,0,0.327,LOW,Maintenance,1.0,20.2,8.4,9.6,1.0,0.0,0.0,0.0,0.0,2,0,1,1,1,0,0,0,1
jatm-0399-inventory-heavy,JATM-0399,inventory_heavy,47.6,78.3,Priority,True,False,False,not_required,5,1,3,Inventory/Catering,0.515,PLAN,23,0.878,HIGH,Catering,0.979,19.4,7.7,8.9,0.0,0.979,0.009,0.01,0.002,0,2,0,1,1,0,0,0,1
jatm-0400-congestion-delay-heavy,JATM-0400,congestion_delay_heavy,39.6,78.9,Priority,True,False,False,not_required,5,1,2,Inventory/Catering,0.452,PLAN,22,0.845,HIGH,Cleaning,0.486,17.5,5.9,7.1,0.006,0.058,0.486,0.445,0.005,0,1,0,1,1,0,0,1,1
jatm-0401-assistance-readiness,JATM-0401,assistance_readiness,64.4,53.1,Watch,True,True,True,confirmed,3,0,1,OCC coordination,0.4,PLAN,30,0.411,LOW,Boarding,0.728,13.6,5.5,6.7,0.0,0.205,0.057,0.728,0.011,0,0,0,1,1,0,0,0,1
jatm-0402-composite-multi-risk,JATM-0402,composite_multi_risk,13.7,100.0,Critical,True,False,False,not_required,6,3,2,Maintenance,0.859,CRITICAL,0,0.879,HIGH,Maintenance,0.984,22.4,8.7,9.9,0.984,0.016,0.0,0.0,0.0,2,1,0,1,1,0,0,0,1
jatm-0403-low-risk-routine,JATM-0403,low_risk_routine,84.2,25.0,Routine,False,False,False,not_required,2,0,0,Cleaning,0.215,OK,47,0.174,LOW,Cleaning,0.399,8.6,3.4,4.6,0.015,0.013,0.399,0.303,0.27,0,0,0,0,0,0,0,1,1
jatm-0404-maintenance-heavy,JATM-0404,maintenance_heavy,29.5,97.2,Critical,True,False,False,not_required,6,1,4,Maintenance,0.841,CRITICAL,6,0.45,ELEVATED,Maintenance,1.0,19.7,7.6,8.8,1.0,0.0,0.0,0.0,0.0,2,1,0,1,1,0,0,0,1
jatm-0405-inventory-heavy,JATM-0405,inventory_heavy,55.2,67.4,Priority,True,False,False,not_required,5,1,3,Inventory/Catering,0.243,OK,38,0.879,HIGH,Catering,0.979,18.0,6.9,8.1,0.0,0.979,0.013,0.007,0.001,0,2,0,1,1,0,0,0,1
jatm-0406-congestion-delay-heavy,JATM-0406,congestion_delay_heavy,45.8,70.6,Priority,True,False,False,not_required,5,1,2,Inventory/Catering,0.256,OK,41,0.784,HIGH,Refueling,0.544,16.5,5.4,6.6,0.003,0.012,0.132,0.308,0.544,0,1,0,1,1,0,1,0,1
jatm-0407-assistance-readiness,JATM-0407,assistance_readiness,62.0,52.5,Watch,True,True,False,unconfirmed,4,1,1,Assistance,0.334,OK,35,0.327,LOW,Boarding,0.612,12.7,5.6,6.8,0.002,0.036,0.047,0.612,0.302,0,0,1,2,0,0,0,0,1
jatm-0408-composite-multi-risk,JATM-0408,composite_multi_risk,8.2,100.0,Critical,True,False,False,not_required,6,3,2,Maintenance,0.886,CRITICAL,1,0.877,HIGH,Maintenance,0.998,23.8,8.8,10.0,0.998,0.002,0.0,0.0,0.0,2,1,0,1,1,0,0,0,1
jatm-0409-low-risk-routine,JATM-0409,low_risk_routine,83.3,24.6,Routine,False,False,False,not_required,2,0,0,Gate/Turnaround,0.168,OK,46,0.16,LOW,Boarding,0.355,7.7,3.1,4.3,0.026,0.031,0.328,0.355,0.26,0,0,0,1,0,0,0,0,1
jatm-0410-maintenance-heavy,JATM-0410,maintenance_heavy,24.4,100.0,Critical,True,False,False,not_required,5,2,2,Maintenance,0.893,CRITICAL,0,0.355,LOW,Maintenance,1.0,20.0,7.6,8.8,1.0,0.0,0.0,0.0,0.0,2,0,0,1,1,0,0,0,1
jatm-0411-inventory-heavy,JATM-0411,inventory_heavy,44.5,81.1,Critical,True,False,False,not_required,5,2,2,Inventory/Catering,0.475,PLAN,26,0.871,HIGH,Catering,0.998,19.9,7.6,8.8,0.0,0.998,0.001,0.001,0.0,0,2,0,1,1,0,0,0,1
jatm-0412-congestion-delay-heavy,JATM-0412,congestion_delay_heavy,55.8,59.1,Priority,True,False,False,not_required,5,1,3,Inventory/Catering,0.171,OK,48,0.863,HIGH,Catering,0.455,14.0,5.1,6.3,0.0,0.455,0.137,0.404,0.004,0,2,0,1,1,0,0,0,1
jatm-0413-assistance-readiness,JATM-0413,assistance_readiness,69.8,42.9,Watch,True,True,False,unconfirmed,3,1,0,Assistance,0.222,OK,45,0.356,LOW,Boarding,0.55,10.7,5.2,6.4,0.018,0.002,0.05,0.55,0.38,0,0,1,1,0,0,0,0,1
jatm-0414-composite-multi-risk,JATM-0414,composite_multi_risk,5.0,100.0,Critical,True,False,False,not_required,6,3,2,Maintenance,0.735,CRITICAL,7,0.848,HIGH,Maintenance,0.997,23.8,8.3,9.5,0.997,0.001,0.0,0.0,0.002,2,1,0,1,1,0,0,0,1
jatm-0415-low-risk-routine,JATM-0415,low_risk_routine,80.4,31.6,Routine,False,False,False,not_required,3,0,1,OCC coordination,0.12,OK,54,0.248,LOW,Cleaning,0.658,10.5,4.1,5.3,0.0,0.125,0.658,0.217,0.001,0,0,0,0,1,0,0,1,1
jatm-0416-maintenance-heavy,JATM-0416,maintenance_heavy,22.9,100.0,Critical,True,False,False,not_required,6,2,3,Maintenance,0.873,CRITICAL,4,0.555,ELEVATED,Maintenance,1.0,21.2,8.0,9.2,1.0,0.0,0.0,0.0,0.0,2,1,0,1,1,0,0,0,1
jatm-0417-inventory-heavy,JATM-0417,inventory_heavy,57.0,65.6,Priority,True,False,False,not_required,5,1,3,Inventory/Catering,0.265,OK,40,0.87,HIGH,Catering,0.961,17.8,6.9,8.1,0.0,0.961,0.021,0.018,0.0,0,2,0,1,1,0,0,0,1
jatm-0418-congestion-delay-heavy,JATM-0418,congestion_delay_heavy,36.2,82.5,Critical,True,True,True,confirmed,6,1,3,Inventory/Catering,0.442,PLAN,25,0.793,HIGH,Boarding,0.546,17.5,5.9,7.1,0.001,0.002,0.043,0.546,0.408,0,1,0,3,1,0,0,0,1
jatm-0419-assistance-readiness,JATM-0419,assistance_readiness,65.2,49.5,Watch,True,True,False,unconfirmed,5,1,2,Assistance,0.218,OK,41,0.325,LOW,Boarding,0.726,12.5,5.6,6.8,0.001,0.009,0.167,0.726,0.099,0,0,1,2,1,0,0,0,1
jatm-0420-composite-multi-risk,JATM-0420,composite_multi_risk,14.7,100.0,Critical,True,False,False,not_required,6,3,2,Maintenance,0.745,CRITICAL,8,0.857,HIGH,Maintenance,0.983,21.8,8.3,9.5,0.983,0.007,0.0,0.001,0.009,2,1,0,1,1,0,0,0,1
jatm-0421-low-risk-routine,JATM-0421,low_risk_routine,84.7,22.7,Routine,False,False,False,not_required,2,0,0,Gate/Turnaround,0.089,OK,50,0.163,LOW,Boarding,0.382,7.3,2.9,4.1,0.007,0.006,0.274,0.382,0.331,0,0,0,1,0,0,0,0,1
jatm-0422-maintenance-heavy,JATM-0422,maintenance_heavy,31.7,94.8,Critical,True,False,False,not_required,4,1,2,Maintenance,0.852,CRITICAL,0,0.41,LOW,Maintenance,1.0,19.5,7.6,8.8,1.0,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,1
jatm-0423-inventory-heavy,JATM-0423,inventory_heavy,49.1,73.3,Priority,True,True,False,unconfirmed,6,2,3,Inventory/Catering,0.205,OK,48,0.878,HIGH,Catering,0.992,17.8,7.8,9.0,0.0,0.992,0.001,0.006,0.0,0,2,1,1,1,0,0,0,1
jatm-0424-congestion-delay-heavy,JATM-0424,congestion_delay_heavy,55.4,60.4,Priority,True,False,False,not_required,5,0,4,Inventory/Catering,0.146,OK,53,0.711,ELEVATED,Catering,0.643,14.5,5.2,6.4,0.0,0.643,0.151,0.206,0.0,0,2,0,1,1,0,0,0,1
jatm-0425-assistance-readiness,JATM-0425,assistance_readiness,63.1,51.5,Watch,True,True,False,unconfirmed,6,1,3,Assistance,0.124,OK,48,0.452,ELEVATED,Boarding,0.735,12.9,5.7,6.9,0.002,0.07,0.193,0.735,0.0,0,1,1,2,1,0,0,0,1
jatm-0426-composite-multi-risk,JATM-0426,composite_multi_risk,5.0,100.0,Critical,True,True,True,confirmed,6,3,2,Maintenance,0.794,CRITICAL,3,0.872,HIGH,Maintenance,0.944,24.1,8.3,9.5,0.944,0.009,0.007,0.038,0.002,2,1,0,1,1,0,0,0,1
jatm-0427-low-risk-routine,JATM-0427,low_risk_routine,83.0,28.4,Routine,False,False,False,not_required,3,0,1,OCC coordination,0.131,OK,48,0.196,LOW,Cleaning,0.635,9.9,3.9,5.1,0.006,0.038,0.635,0.178,0.143,0,0,0,0,1,0,0,1,1
jatm-0428-maintenance-heavy,JATM-0428,maintenance_heavy,29.9,98.1,Critical,True,False,False,not_required,5,1,3,Maintenance,0.95,CRITICAL,0,0.461,ELEVATED,Maintenance,1.0,20.7,8.0,9.2,1.0,0.0,0.0,0.0,0.0,2,1,0,0,1,0,0,0,1
jatm-0429-inventory-heavy,JATM-0429,inventory_heavy,60.9,60.7,Watch,True,False,False,not_required,4,1,2,Inventory/Catering,0.208,OK,40,0.872,HIGH,Catering,0.933,16.6,6.7,7.9,0.0,0.933,0.04,0.025,0.001,0,2,0,0,1,0,0,0,1
jatm-0430-congestion-delay-heavy,JATM-0430,congestion_delay_heavy,47.2,70.3,Priority,True,False,False,not_required,5,1,2,Inventory/Catering,0.238,OK,44,0.858,HIGH,Refueling,0.601,16.2,5.7,6.9,0.0,0.091,0.095,0.212,0.601,0,1,0,1,1,0,1,0,1
jatm-0431-assistance-readiness,JATM-0431,assistance_readiness,61.2,55.1,Watch,True,True,False,unconfirmed,5,1,2,Assistance,0.217,OK,40,0.3,LOW,Boarding,0.865,13.3,6.0,7.2,0.0,0.006,0.033,0.865,0.096,0,0,1,2,1,0,0,0,1
jatm-0432-composite-multi-risk,JATM-0432,composite_multi_risk,17.6,100.0,Critical,True,True,True,confirmed,6,2,3,Inventory/Catering,0.666,SOON,12,0.88,HIGH,Maintenance,1.0,23.1,8.2,9.4,1.0,0.0,0.0,0.0,0.0,2,1,0,1,1,0,0,0,1
jatm-0433-low-risk-routine,JATM-0433,low_risk_routine,85.0,22.7,Routine,False,False,False,not_required,2,0,0,Cleaning,0.122,OK,55,0.248,LOW,Cleaning,0.325,7.6,3.0,4.2,0.002,0.118,0.325,0.297,0.258,0,0,0,0,0,0,0,1,1
jatm-0434-maintenance-heavy,JATM-0434,maintenance_heavy,29.0,97.3,Critical,True,True,True,confirmed,5,1,3,Maintenance,0.909,CRITICAL,0,0.294,LOW,Maintenance,1.0,19.8,7.5,8.7,1.0,0.0,0.0,0.0,0.0,2,0,0,1,1,0,0,0,1
jatm-0435-inventory-heavy,JATM-0435,inventory_heavy,55.9,68.3,Priority,True,False,False,not_required,5,1,3,Inventory/Catering,0.353,OK,36,0.88,HIGH,Catering,0.994,18.8,7.3,8.5,0.0,0.994,0.004,0.001,0.0,0,2,0,1,1,0,0,0,1
jatm-0436-congestion-delay-heavy,JATM-0436,congestion_delay_heavy,47.7,67.9,Priority,True,False,False,not_required,5,1,2,Inventory/Catering,0.217,OK,43,0.765,HIGH,Cleaning,0.525,16.5,5.2,6.4,0.0,0.002,0.525,0.415,0.058,0,1,0,1,1,0,0,1,1
jatm-0437-assistance-readiness,JATM-0437,assistance_readiness,74.8,39.0,Routine,False,True,True,confirmed,5,0,3,Gate/Turnaround,0.206,OK,50,0.265,LOW,Boarding,0.71,12.3,4.5,5.7,0.0,0.028,0.218,0.71,0.044,0,0,0,3,1,0,0,0,1
jatm-0438-composite-multi-risk,JATM-0438,composite_multi_risk,13.5,100.0,Critical,True,False,False,not_required,6,3,2,Maintenance,0.897,CRITICAL,0,0.848,HIGH,Maintenance,1.0,22.9,8.7,9.9,1.0,0.0,0.0,0.0,0.0,2,1,0,1,1,0,0,0,1
jatm-0439-low-risk-routine,JATM-0439,low_risk_routine,82.0,28.1,Routine,False,False,False,not_required,2,0,0,Cleaning,0.161,OK,50,0.268,LOW,Cleaning,0.47,9.0,3.7,4.9,0.005,0.13,0.47,0.281,0.114,0,0,0,0,0,0,0,1,1
jatm-0440-maintenance-heavy,JATM-0440,maintenance_heavy,30.1,95.1,Critical,True,False,False,not_required,5,1,3,Maintenance,0.819,CRITICAL,0,0.299,LOW,Maintenance,1.0,19.1,7.2,8.4,1.0,0.0,0.0,0.0,0.0,2,0,0,1,1,0,0,0,1
jatm-0441-inventory-heavy,JATM-0441,inventory_heavy,50.2,74.3,Priority,True,False,False,not_required,4,1,2,Inventory/Catering,0.393,PLAN,33,0.859,HIGH,Catering,0.995,18.6,7.3,8.5,0.001,0.995,0.002,0.002,0.0,0,2,0,0,1,0,0,0,1
jatm-0442-congestion-delay-heavy,JATM-0442,congestion_delay_heavy,41.1,76.9,Priority,True,False,False,not_required,6,2,2,Inventory/Catering,0.241,OK,44,0.826,HIGH,Boarding,0.652,17.8,5.8,7.0,0.0,0.091,0.257,0.652,0.0,0,1,0,3,1,0,0,0,1
jatm-0443-assistance-readiness,JATM-0443,assistance_readiness,70.9,46.1,Watch,False,True,True,confirmed,4,0,2,OCC coordination,0.29,OK,33,0.246,LOW,Boarding,0.891,13.6,5.3,6.5,0.0,0.003,0.059,0.891,0.047,0,0,0,2,1,0,0,0,1
jatm-0444-composite-multi-risk,JATM-0444,composite_multi_risk,19.2,100.0,Critical,True,True,True,confirmed,6,2,3,Inventory/Catering,0.692,SOON,11,0.877,HIGH,Maintenance,1.0,23.6,8.2,9.4,1.0,0.0,0.0,0.0,0.0,2,1,0,1,1,0,0,0,1
jatm-0445-low-risk-routine,JATM-0445,low_risk_routine,81.6,29.3,Routine,False,False,False,not_required,2,0,0,Cleaning,0.296,OK,42,0.162,LOW,Cleaning,0.467,9.6,3.8,5.0,0.009,0.032,0.467,0.37,0.122,0,0,0,0,0,0,0,1,1
jatm-0446-maintenance-heavy,JATM-0446,maintenance_heavy,18.9,100.0,Critical,True,True,False,unconfirmed,6,2,3,Maintenance,0.85,CRITICAL,0,0.341,LOW,Maintenance,1.0,19.7,8.3,9.5,1.0,0.0,0.0,0.0,0.0,2,0,1,1,1,0,0,0,1
jatm-0447-inventory-heavy,JATM-0447,inventory_heavy,50.6,72.6,Priority,True,False,False,not_required,5,1,3,Inventory/Catering,0.365,PLAN,30,0.829,HIGH,Catering,0.935,18.2,7.0,8.2,0.001,0.935,0.023,0.018,0.023,0,2,0,1,1,0,0,0,1
jatm-0448-congestion-delay-heavy,JATM-0448,congestion_delay_heavy,32.3,89.1,Critical,True,False,False,not_required,6,2,2,Inventory/Catering,0.345,PLAN,36,0.846,HIGH,Boarding,0.806,18.6,6.6,7.8,0.006,0.033,0.148,0.806,0.007,0,1,0,3,1,0,0,0,1
