scenario_id,regime,configuration,readiness_score,readiness_delta_from_full,alert_level,action_queue_size,critical_case,priority_case,top_action_category,full_top_action_category,top_action_changed
jatm-0129-inventory-heavy,inventory_heavy,no_bottleneck_in_fusion,65.3,13.6,Watch,5,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0129-inventory-heavy,inventory_heavy,no_assistance_in_fusion,60.7,9.0,Watch,4,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0130-congestion-delay-heavy,congestion_delay_heavy,full_system,51.6,0.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0130-congestion-delay-heavy,congestion_delay_heavy,no_maintenance_in_fusion,53.4,1.8,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0130-congestion-delay-heavy,congestion_delay_heavy,no_inventory_in_fusion,63.5,11.9,Watch,4,False,False,Gate/Turnaround,Inventory/Catering,True
jatm-0130-congestion-delay-heavy,congestion_delay_heavy,no_bottleneck_in_fusion,54.4,2.8,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0130-congestion-delay-heavy,congestion_delay_heavy,no_assistance_in_fusion,51.6,0.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0131-assistance-readiness,assistance_readiness,full_system,55.7,0.0,Priority,5,False,True,Assistance,Assistance,False
jatm-0131-assistance-readiness,assistance_readiness,no_maintenance_in_fusion,65.5,9.8,Watch,5,False,False,Assistance,Assistance,False
jatm-0131-assistance-readiness,assistance_readiness,no_inventory_in_fusion,60.6,4.9,Watch,4,False,False,Assistance,Assistance,False
jatm-0131-assistance-readiness,assistance_readiness,no_bottleneck_in_fusion,62.4,6.7,Watch,4,False,False,Assistance,Assistance,False
jatm-0131-assistance-readiness,assistance_readiness,no_assistance_in_fusion,64.7,9.0,Watch,4,False,False,Inventory/Catering,Assistance,True
jatm-0132-composite-multi-risk,composite_multi_risk,full_system,23.6,0.0,Critical,7,True,False,Maintenance,Maintenance,False
jatm-0132-composite-multi-risk,composite_multi_risk,no_maintenance_in_fusion,59.4,35.8,Watch,5,False,False,Inventory/Catering,Maintenance,True
jatm-0132-composite-multi-risk,composite_multi_risk,no_inventory_in_fusion,35.7,12.1,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0132-composite-multi-risk,composite_multi_risk,no_bottleneck_in_fusion,28.2,4.6,Critical,7,True,False,Maintenance,Maintenance,False
jatm-0132-composite-multi-risk,composite_multi_risk,no_assistance_in_fusion,23.6,0.0,Critical,7,True,False,Maintenance,Maintenance,False
jatm-0133-low-risk-routine,low_risk_routine,full_system,83.6,0.0,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0133-low-risk-routine,low_risk_routine,no_maintenance_in_fusion,84.1,0.5,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0133-low-risk-routine,low_risk_routine,no_inventory_in_fusion,85.7,2.1,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0133-low-risk-routine,low_risk_routine,no_bottleneck_in_fusion,87.0,3.4,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0133-low-risk-routine,low_risk_routine,no_assistance_in_fusion,83.6,0.0,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0134-maintenance-heavy,maintenance_heavy,full_system,24.0,0.0,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0134-maintenance-heavy,maintenance_heavy,no_maintenance_in_fusion,61.6,37.6,Watch,3,False,False,Gate/Turnaround,Maintenance,True
jatm-0134-maintenance-heavy,maintenance_heavy,no_inventory_in_fusion,26.1,2.1,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0134-maintenance-heavy,maintenance_heavy,no_bottleneck_in_fusion,38.2,14.2,Priority,6,False,True,Maintenance,Maintenance,False
jatm-0134-maintenance-heavy,maintenance_heavy,no_assistance_in_fusion,24.0,0.0,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0135-inventory-heavy,inventory_heavy,full_system,43.5,0.0,Critical,5,True,False,Inventory/Catering,Inventory/Catering,False
jatm-0135-inventory-heavy,inventory_heavy,no_maintenance_in_fusion,53.7,10.2,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0135-inventory-heavy,inventory_heavy,no_inventory_in_fusion,55.6,12.1,Priority,4,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0135-inventory-heavy,inventory_heavy,no_bottleneck_in_fusion,57.3,13.8,Watch,5,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0135-inventory-heavy,inventory_heavy,no_assistance_in_fusion,43.5,0.0,Critical,5,True,False,Inventory/Catering,Inventory/Catering,False
jatm-0136-congestion-delay-heavy,congestion_delay_heavy,full_system,51.1,0.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0136-congestion-delay-heavy,congestion_delay_heavy,no_maintenance_in_fusion,53.3,2.2,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0136-congestion-delay-heavy,congestion_delay_heavy,no_inventory_in_fusion,64.1,13.0,Watch,4,False,False,Gate/Turnaround,Inventory/Catering,True
jatm-0136-congestion-delay-heavy,congestion_delay_heavy,no_bottleneck_in_fusion,54.6,3.5,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0136-congestion-delay-heavy,congestion_delay_heavy,no_assistance_in_fusion,51.1,0.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0137-assistance-readiness,assistance_readiness,full_system,61.1,0.0,Watch,5,False,False,Assistance,Assistance,False
jatm-0137-assistance-readiness,assistance_readiness,no_maintenance_in_fusion,63.0,1.9,Watch,5,False,False,Assistance,Assistance,False
jatm-0137-assistance-readiness,assistance_readiness,no_inventory_in_fusion,64.2,3.1,Watch,5,False,False,Assistance,Assistance,False
jatm-0137-assistance-readiness,assistance_readiness,no_bottleneck_in_fusion,71.0,9.9,Watch,4,False,False,Assistance,Assistance,False
jatm-0137-assistance-readiness,assistance_readiness,no_assistance_in_fusion,70.1,9.0,Watch,4,False,False,Gate/Turnaround,Assistance,True
jatm-0138-composite-multi-risk,composite_multi_risk,full_system,14.2,0.0,Critical,7,True,False,Maintenance,Maintenance,False
jatm-0138-composite-multi-risk,composite_multi_risk,no_maintenance_in_fusion,49.7,35.5,Priority,5,False,True,Inventory/Catering,Maintenance,True
jatm-0138-composite-multi-risk,composite_multi_risk,no_inventory_in_fusion,26.3,12.1,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0138-composite-multi-risk,composite_multi_risk,no_bottleneck_in_fusion,27.4,13.2,Critical,7,True,False,Maintenance,Maintenance,False
jatm-0138-composite-multi-risk,composite_multi_risk,no_assistance_in_fusion,14.2,0.0,Critical,7,True,False,Maintenance,Maintenance,False
jatm-0139-low-risk-routine,low_risk_routine,full_system,78.9,0.0,Routine,3,False,False,OCC coordination,OCC coordination,False
jatm-0139-low-risk-routine,low_risk_routine,no_maintenance_in_fusion,79.5,0.6,Routine,3,False,False,OCC coordination,OCC coordination,False
jatm-0139-low-risk-routine,low_risk_routine,no_inventory_in_fusion,80.8,1.9,Routine,3,False,False,OCC coordination,OCC coordination,False
jatm-0139-low-risk-routine,low_risk_routine,no_bottleneck_in_fusion,85.2,6.3,Routine,2,False,False,Cleaning,OCC coordination,True
jatm-0139-low-risk-routine,low_risk_routine,no_assistance_in_fusion,78.9,0.0,Routine,3,False,False,OCC coordination,OCC coordination,False
jatm-0140-maintenance-heavy,maintenance_heavy,full_system,34.8,0.0,Critical,4,True,False,Maintenance,Maintenance,False
jatm-0140-maintenance-heavy,maintenance_heavy,no_maintenance_in_fusion,72.9,38.1,Watch,2,False,False,OCC coordination,Maintenance,True
jatm-0140-maintenance-heavy,maintenance_heavy,no_inventory_in_fusion,36.3,1.5,Critical,4,True,False,Maintenance,Maintenance,False
jatm-0140-maintenance-heavy,maintenance_heavy,no_bottleneck_in_fusion,50.0,15.2,Priority,5,False,True,Maintenance,Maintenance,False
jatm-0140-maintenance-heavy,maintenance_heavy,no_assistance_in_fusion,34.8,0.0,Critical,4,True,False,Maintenance,Maintenance,False
jatm-0141-inventory-heavy,inventory_heavy,full_system,52.9,0.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0141-inventory-heavy,inventory_heavy,no_maintenance_in_fusion,54.0,1.1,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0141-inventory-heavy,inventory_heavy,no_inventory_in_fusion,65.0,12.1,Watch,4,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0141-inventory-heavy,inventory_heavy,no_bottleneck_in_fusion,66.9,14.0,Watch,5,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0141-inventory-heavy,inventory_heavy,no_assistance_in_fusion,52.9,0.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0142-congestion-delay-heavy,congestion_delay_heavy,full_system,48.9,0.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0142-congestion-delay-heavy,congestion_delay_heavy,no_maintenance_in_fusion,49.9,1.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0142-congestion-delay-heavy,congestion_delay_heavy,no_inventory_in_fusion,59.6,10.7,Watch,4,False,False,Gate/Turnaround,Inventory/Catering,True
jatm-0142-congestion-delay-heavy,congestion_delay_heavy,no_bottleneck_in_fusion,61.1,12.2,Watch,5,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0142-congestion-delay-heavy,congestion_delay_heavy,no_assistance_in_fusion,48.9,0.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0143-assistance-readiness,assistance_readiness,full_system,66.6,0.0,Watch,4,False,False,Assistance,Assistance,False
jatm-0143-assistance-readiness,assistance_readiness,no_maintenance_in_fusion,68.1,1.5,Watch,4,False,False,Assistance,Assistance,False
jatm-0143-assistance-readiness,assistance_readiness,no_inventory_in_fusion,68.7,2.1,Watch,4,False,False,Assistance,Assistance,False
jatm-0143-assistance-readiness,assistance_readiness,no_bottleneck_in_fusion,73.6,7.0,Watch,3,False,False,Assistance,Assistance,False
jatm-0143-assistance-readiness,assistance_readiness,no_assistance_in_fusion,75.6,9.0,Routine,3,False,False,OCC coordination,Assistance,True
jatm-0144-composite-multi-risk,composite_multi_risk,full_system,7.6,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0144-composite-multi-risk,composite_multi_risk,no_maintenance_in_fusion,43.4,35.8,Priority,4,False,True,Inventory/Catering,Maintenance,True
jatm-0144-composite-multi-risk,composite_multi_risk,no_inventory_in_fusion,19.7,12.1,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0144-composite-multi-risk,composite_multi_risk,no_bottleneck_in_fusion,17.1,9.5,Critical,7,True,False,Maintenance,Maintenance,False
jatm-0144-composite-multi-risk,composite_multi_risk,no_assistance_in_fusion,7.6,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0145-low-risk-routine,low_risk_routine,full_system,79.7,0.0,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0145-low-risk-routine,low_risk_routine,no_maintenance_in_fusion,81.1,1.4,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0145-low-risk-routine,low_risk_routine,no_inventory_in_fusion,82.1,2.4,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0145-low-risk-routine,low_risk_routine,no_bottleneck_in_fusion,84.0,4.3,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0145-low-risk-routine,low_risk_routine,no_assistance_in_fusion,79.7,0.0,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0146-maintenance-heavy,maintenance_heavy,full_system,30.1,0.0,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0146-maintenance-heavy,maintenance_heavy,no_maintenance_in_fusion,68.6,38.5,Watch,3,False,False,Gate/Turnaround,Maintenance,True
jatm-0146-maintenance-heavy,maintenance_heavy,no_inventory_in_fusion,33.0,2.9,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0146-maintenance-heavy,maintenance_heavy,no_bottleneck_in_fusion,45.3,15.2,Priority,6,False,True,Maintenance,Maintenance,False
jatm-0146-maintenance-heavy,maintenance_heavy,no_assistance_in_fusion,30.1,0.0,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0147-inventory-heavy,inventory_heavy,full_system,59.2,0.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0147-inventory-heavy,inventory_heavy,no_maintenance_in_fusion,60.3,1.1,Watch,5,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0147-inventory-heavy,inventory_heavy,no_inventory_in_fusion,71.9,12.7,Watch,4,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0147-inventory-heavy,inventory_heavy,no_bottleneck_in_fusion,74.2,15.0,Routine,5,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0147-inventory-heavy,inventory_heavy,no_assistance_in_fusion,59.2,0.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0148-congestion-delay-heavy,congestion_delay_heavy,full_system,42.7,0.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0148-congestion-delay-heavy,congestion_delay_heavy,no_maintenance_in_fusion,45.0,2.3,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0148-congestion-delay-heavy,congestion_delay_heavy,no_inventory_in_fusion,49.6,6.9,Priority,4,False,True,Gate/Turnaround,Inventory/Catering,True
jatm-0148-congestion-delay-heavy,congestion_delay_heavy,no_bottleneck_in_fusion,54.7,12.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0148-congestion-delay-heavy,congestion_delay_heavy,no_assistance_in_fusion,42.7,0.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0149-assistance-readiness,assistance_readiness,full_system,67.4,0.0,Watch,4,False,False,Assistance,Assistance,False
jatm-0149-assistance-readiness,assistance_readiness,no_maintenance_in_fusion,69.4,2.0,Watch,4,False,False,Assistance,Assistance,False
jatm-0149-assistance-readiness,assistance_readiness,no_inventory_in_fusion,70.1,2.7,Watch,4,False,False,Assistance,Assistance,False
jatm-0149-assistance-readiness,assistance_readiness,no_bottleneck_in_fusion,74.3,6.9,Routine,3,False,False,Assistance,Assistance,False
jatm-0149-assistance-readiness,assistance_readiness,no_assistance_in_fusion,76.4,9.0,Routine,3,False,False,OCC coordination,Assistance,True
jatm-0150-composite-multi-risk,composite_multi_risk,full_system,5.0,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0150-composite-multi-risk,composite_multi_risk,no_maintenance_in_fusion,37.2,32.2,Critical,4,True,False,Inventory/Catering,Maintenance,True
jatm-0150-composite-multi-risk,composite_multi_risk,no_inventory_in_fusion,13.1,8.1,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0150-composite-multi-risk,composite_multi_risk,no_bottleneck_in_fusion,14.8,9.8,Critical,7,True,False,Maintenance,Maintenance,False
jatm-0150-composite-multi-risk,composite_multi_risk,no_assistance_in_fusion,5.0,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0151-low-risk-routine,low_risk_routine,full_system,80.8,0.0,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0151-low-risk-routine,low_risk_routine,no_maintenance_in_fusion,82.6,1.8,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0151-low-risk-routine,low_risk_routine,no_inventory_in_fusion,82.4,1.6,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0151-low-risk-routine,low_risk_routine,no_bottleneck_in_fusion,86.2,5.4,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0151-low-risk-routine,low_risk_routine,no_assistance_in_fusion,80.8,0.0,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0152-maintenance-heavy,maintenance_heavy,full_system,30.2,0.0,Critical,4,True,False,Maintenance,Maintenance,False
jatm-0152-maintenance-heavy,maintenance_heavy,no_maintenance_in_fusion,68.4,38.2,Watch,2,False,False,OCC coordination,Maintenance,True
jatm-0152-maintenance-heavy,maintenance_heavy,no_inventory_in_fusion,33.2,3.0,Critical,4,True,False,Maintenance,Maintenance,False
jatm-0152-maintenance-heavy,maintenance_heavy,no_bottleneck_in_fusion,45.4,15.2,Priority,5,False,True,Maintenance,Maintenance,False
jatm-0152-maintenance-heavy,maintenance_heavy,no_assistance_in_fusion,30.2,0.0,Critical,4,True,False,Maintenance,Maintenance,False
jatm-0153-inventory-heavy,inventory_heavy,full_system,52.0,0.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0153-inventory-heavy,inventory_heavy,no_maintenance_in_fusion,61.4,9.4,Watch,5,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0153-inventory-heavy,inventory_heavy,no_inventory_in_fusion,64.9,12.9,Watch,4,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0153-inventory-heavy,inventory_heavy,no_bottleneck_in_fusion,66.1,14.1,Watch,5,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0153-inventory-heavy,inventory_heavy,no_assistance_in_fusion,52.0,0.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0154-congestion-delay-heavy,congestion_delay_heavy,full_system,48.6,0.0,Priority,6,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0154-congestion-delay-heavy,congestion_delay_heavy,no_maintenance_in_fusion,50.4,1.8,Priority,6,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0154-congestion-delay-heavy,congestion_delay_heavy,no_inventory_in_fusion,60.5,11.9,Watch,5,False,False,Gate/Turnaround,Inventory/Catering,True
jatm-0154-congestion-delay-heavy,congestion_delay_heavy,no_bottleneck_in_fusion,54.0,5.4,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0154-congestion-delay-heavy,congestion_delay_heavy,no_assistance_in_fusion,48.6,0.0,Priority,6,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0155-assistance-readiness,assistance_readiness,full_system,65.5,0.0,Watch,4,False,False,Assistance,Assistance,False
jatm-0155-assistance-readiness,assistance_readiness,no_maintenance_in_fusion,66.7,1.2,Watch,4,False,False,Assistance,Assistance,False
jatm-0155-assistance-readiness,assistance_readiness,no_inventory_in_fusion,68.5,3.0,Watch,4,False,False,Assistance,Assistance,False
jatm-0155-assistance-readiness,assistance_readiness,no_bottleneck_in_fusion,74.4,8.9,Routine,3,False,False,Assistance,Assistance,False
jatm-0155-assistance-readiness,assistance_readiness,no_assistance_in_fusion,74.5,9.0,Routine,3,False,False,OCC coordination,Assistance,True
jatm-0156-composite-multi-risk,composite_multi_risk,full_system,5.8,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0156-composite-multi-risk,composite_multi_risk,no_maintenance_in_fusion,43.5,37.7,Priority,4,False,True,Inventory/Catering,Maintenance,True
